#OTU ID	Mb	2246	20170915_CBN_XSSCB2017_24	20170915_CBN_XSSCB2017_13	2232	2220	20170915_CBN_XSSCB2017_25	2019-08-23_CBN_KHI-18-1	2247	2209	2019-08-23_CBN_KPL-18-1	2019-08-23_CBN_KP-16-1	2200	2019-08-23_CBN_KSP-18-1	2223
1491	0.0	3539160.0	0.0	0.0	0.0	0.0	0.0	0.0	1282220.0	0.0	0.0	0.0	0.0	0.0	0.0
2464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936650.0	0.0	0.0	294096.0	0.0
1075	0.0	0.0	0.0	0.0	0.0	2818870.0	10622300.0	1090183.0	0.0	1339670.0	991353.0	0.0	12619800.0	1211758.0	0.0
2121	0.0	0.0	0.0	0.0	1924772.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2291845.0	0.0	0.0	0.0	0.0	0.0
1940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494982.0
1544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2261422.0	0.0	0.0	7183097.0	8311130.0	0.0	14375505.0	0.0
441	0.0	0.0	0.0	0.0	0.0	2003113.0	0.0	0.0	0.0	3083070.0	0.0	0.0	0.0	0.0	0.0
1886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	347081.0	1035090.0	0.0	0.0
528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4275463.0	0.0	0.0	0.0
892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2979112.0	0.0	0.0	16513480.0	519893.0	0.0	21655982.0	0.0
1715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	936338.0	0.0	301098.0	606039.0	0.0	0.0
3847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813513.0	0.0	0.0	625676.0	1091900.0	0.0	0.0	473614.0
2964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481804.0	7364650.0	0.0	1615733.0	0.0
2855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188711.0	0.0	0.0	2813414.0	2488426.0	0.0	6867460.0	0.0
3062	0.0	0.0	0.0	109330930.0	0.0	0.0	16010410.0	0.0	0.0	0.0	0.0	0.0	9747790.0	0.0	0.0
2787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14418640.0	7533130.0	0.0	1819340.0	0.0
1338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	616300.0
3525	1614415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2470	43940090.0	900095.0	0.0	0.0	0.0	28632850.0	0.0	0.0	0.0	8555600.0	0.0	0.0	0.0	0.0	1298622.0
1980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17548784.0	0.0	0.0	21846300.0	0.0
1117	0.0	0.0	0.0	0.0	0.0	0.0	6104320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7839290.0	0.0	0.0	0.0	0.0	0.0
2148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1371650.0	0.0	0.0	0.0
2780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736284.0	0.0	0.0	741997.0	0.0	0.0
